Id,VideoId,Title,Description,PublishedAt,Duration,ViewCount,LikeCount,CommentCount,PrivacyStatus,EmbeddingStatus,EngagementRate,
59,5GYzDA1jCXU,1-Mvc Nedir? (.Net Framework),".NET Framework, Microsoft tarafından geliştirilen bir yazılım çerçevesidir. Bu çerçeve, .NET teknolojilerini kullanarak uygulama geliştirmeyi kolaylaştıran bir dizi araç ve kaynak sağlar.

MVC, Model-View-Controller  kelimelerinin kısaltılmışı olarak  kullanılır ve web uygulamaları için bir tasarım desenidir. Bu desen, uygulamanın farklı bölümlerinin birbirinden bağımsız olarak tasarlanmasını ve geliştirilmesini sağlar. Bu sayede, uygulamanın bakımı ve geliştirilmesi daha kolay hale gelir.

Discord sunucusu: https://discord.gg/tkZBnuba8h

-------------------------------------------------------------------------------------------------------------
web sitesi: https://softbreak.io
github: https://github.com/softbreak",2023-03-17 17:15,00:18:22,2231,61,0,public,Enabled,2.73,
60,ItcuzGOPi4I,NTier Architecture UI - (Güncelleme),"UI katmanı Kullanıcı ile etkileşime girecek olan katmandır...Mimarimizin bu katmanında biz seçtiğimiz platforma göre tasarımımızı ve kullanıcımızın programımızı nasıl kullanmasını istediğimize göre onun etkileşime girebileceği alanları yaratırız.

Discord sunucusu: https://discord.gg/tkZBnuba8h

-------------------------------------------------------------------------------------------------------------
web sitesi: https://softbreak.io
github: https://github.com/softbreak",2023-02-24 17:00,00:22:55,805,24,8,public,Enabled,3.98,
61,b46nw2q45JU,NTier Architecture Presantation Layer (UI Katmanı, Ekleme, Listeleme, Silme) - 5,"UI katmanı Kullanıcı ile etkileşime girecek olan katmandır...Mimarimizin bu katmanında biz seçtiğimiz platforma göre tasarımımızı ve kullanıcımızın programımızı nasıl kullanmasını istediğimize göre onun etkileşime girebileceği alanları yaratırız.

Discord sunucusu: https://discord.gg/tkZBnuba8h

-------------------------------------------------------------------------------------------------------------
web sitesi: https://softbreak.io
github: https://github.com/softbreak",2023-02-10 17:00,00:26:33,1022,16,9,public,Enabled,2.45,
62,5AEi05Ik4qQ,NTier Architecture Business Logic Layer (BLL Katmanı) - 4 (Devamı),"Business Logic Layer (BLL) katmanı bizim iş mantığımızı mimarimize entegre ettiğimiz katmandır. Bu katmanda  kullanmak istedigimiz metotları tek bir cati altinda toplama (Interface) ve sahsilestirme (CRUD) islemlerini yapariz.Bu islemler tasarim desenlerinin bize sağladığı esnekliklerle entegre edilir.
Discord sunucusu: https://discord.gg/tkZBnuba8h

-------------------------------------------------------------------------------------------------------------
web sitesi: https://softbreak.io
github: https://github.com/softbreak",2023-02-03 18:00,00:24:51,1094,25,2,public,Enabled,2.47,
63,zYrWyNsA7HE,NTier Architecture Business Logic Layer (BLL Katmanı) - 4,"Business Logic Layer (BLL) katmanı bizim iş mantığımızı mimarimize entegre ettiğimiz katmandır. Bu katmanda  kullanmak istedigimiz metotları tek bir cati altinda toplama (Interface) ve sahsilestirme (CRUD) islemlerini yapariz.Bu islemler tasarim desenlerinin bize sağladığı esnekliklerle entegre edilir.
Discord sunucusu: https://discord.gg/tkZBnuba8h

-------------------------------------------------------------------------------------------------------------
web sitesi: https://softbreak.io
github: https://github.com/softbreak",2023-01-27 17:30,00:21:56,1352,35,15,public,Enabled,3.70,
65,joucUGTKDQw,NTier Architecture Data Access Layer (DAL Katmanı) - 3,"Data Access Layer (veriye ulaşım katmanı )N-Tier katmanlı mimarimizin, tamamen veri erişimi  sistemi ile ilgilenecek olan katmanıdır...Bu katman, verilere ulaşabildiği gibi bu verilerin manipule edilmesinden (Ekleme,silme,güncelleme) sorumludur..Böylece mimarimizdeki sorumluluklar ayrılarak esnek ve  yönetilebilir mekanizma geliştirilecektir.

Discord sunucusu: https://discord.gg/tkZBnuba8h

-------------------------------------------------------------------------------------------------------------
web sitesi: https://softbreak.io
github: https://github.com/softbreak",2023-01-20 18:30,00:16:46,1721,35,18,public,Enabled,3.8,
67,sAsupX1q8Xg,NTier Architecture (Map Katmanı) - 2,"Map katmanı, veritabanımızdaki tabloları temsil eden class'larımızın tabloya dönüşme aşamalarında istediğimiz ayarlamaları yapabilmemiz için daha esnek ve performanslı bir şekilde gerçekleştirdiğimiz katmandır.

Discord sunucusu: https://discord.gg/tkZBnuba8h

-------------------------------------------------------------------------------------------------------------
web sitesi: https://softbreak.io
github: https://github.com/softbreak",2023-01-18 17:30,00:24:00,2172,50,19,public,Enabled,3.18,
68,jU0R__yOZ2o,Encapsulation (kapsülleme) #encapsulation #oop #csharp,,2023-01-14 14:02,00:01:01,208,15,0,public,Enabled,7.21,
69,jmS8mz_KAVo,NTier Architecture (Çok Katmanlı Mimari) - 1,"Çok katmanlı mimari olarak da bilinen N katmanlı mimari (NTier Architecture), uygulamanın farklı işlemlerde çalışan birden çok katmanlara ayrıldığı bir yazılım tasarım modelidir. 
Her katman belirli bir amaca hizmet eder ve iyi tanımlanmış bir arayüz aracılığıyla diğer katmanlarla iletişim kurar. Bu, farklı katmanlar bağımsız olarak geliştirilebildiği, test edilebildiği ve dağıtılabildiği için daha fazla esneklik ve ölçeklenebilirlik sağlar. ""N-tier"" içindeki ""N"", mimarideki katman veya katman sayısını ifade eder. N katmanlı mimarilerin yaygın örnekleri, 
3 katmanlı 
• Data (veri)
• Business (iş)
• Presentation (sunum)
mimarileri içerir.

Discord sunucusu: https://discord.gg/tkZBnuba8h

-------------------------------------------------------------------------------------------------------------
web sitesi: https://softbreak.io
github: https://github.com/softbreak",2023-01-13 19:15,00:22:05,10171,135,31,public,Enabled,1.63,
70,5_6eUQf35HQ,Entity Framework - Code First,"Code First, bir yazılım geliştirme yöntemidir. Bu yöntemde, veritabanı tasarımı yazılımın içeriğine göre yapılır ve veritabanı önceden oluşturulmaz. Veritabanı, yazılımın içeriğine göre otomatik olarak oluşturulur ve güncellenir. Bu yöntem, veritabanı tasarımı sırasında zaman kaybını önler ve yazılımın içeriğine uygun bir veritabanı oluşturmayı kolaylaştırır.

Discord sunucusu: https://discord.gg/tkZBnuba8h

-------------------------------------------------------------------------------------------------------------
web sitesi: https://softbreak.io
github: https://github.com/softbreak",2023-01-06 18:17,00:39:04,613,31,3,public,Enabled,5.55,
72,Stmzu4gFzGM,Veritabanı sistemlerini neden kullanırız?,,2023-01-01 19:45,00:01:01,43,5,0,public,Enabled,11.63,
73,1PYNoJYsMPY,Entity Framework-2 (CRUD) Create,Read,"Crud, ""Create, Read, Update, Delete"" kelimelerinin baş harflerinden oluşan bir kısaltmadır. 
Create (Oluşturma): Veritabanına yeni bir veri ekleme işlemidir.
Read (Okuma): Veritabanında bulunan verileri okuma işlemidir.
Update (Güncelleme): Veritabanında bulunan verileri güncelleme işlemidir.
Delete (Silme): Veritabanında bulunan verileri silme işlemidir.

Discord sunucusu: https://discord.gg/tkZBnuba8h

-------------------------------------------------------------------------------------------------------------
web sitesi: https://softbreak.io
github: https://github.com/softbreak",2022-12-30 18:20,00:09:27,465,21,2,public,Enabled,4.95,
74,3RYSHVacb-8,Entity Framework-1 (Database First),"Entity Framework .NET için bir veritabanı katmanıdır. Bu, veritabanı işlemlerini yaparken kodunuzda SQL sorguları yazmanıza gerek kalmadan, veritabanınızın tablo ve kayıtlarını nesneler olarak temsil etmenizi sağlar. Bu nesneler aracılığıyla veritabanına CRUD (Create, Read, Update, Delete) işlemlerini gerçekleştirebilirsiniz. EF, veritabanınızın yapısını (schema) değiştirdiğinizde otomatik olarak bu değişiklikleri takip edebilir ve güncelleştirir.

Database First (Veritabanı Öncelikli) yaklaşımı, veritabanının yapısının (schema) önceden oluşturulmuş olmasını ve bu yapı üzerinden uygulama geliştirilmesini hedefler. Bu yaklaşımda, veritabanı önceden oluşturulur ve bu veritabanının yapısı üzerinden uygulama geliştirilir.

Discord sunucusu: https://discord.gg/tkZBnuba8h

-------------------------------------------------------------------------------------------------------------
web sitesi: https://softbreak.io
github: https://github.com/softbreak",2022-12-28 19:34,00:11:02,1982,37,3,public,Enabled,2.2,
75,x2-cHD_CS8w,Mssql MMORPG Veritabanı (Tabloların Oluşturulması) Bölüm - 1,"Daha önce OOP (Nesne yönelimli programlama) prensiplerini öğrenmiştik. Bu dersimizde nesne yönelimli programlama (OOP) prensipleri içerisinde öğrenmiş olduğumuz class (Sınıf) yapısını veritabanı tabloları haline getirdik. Bu tablo yapılarını ve ilişkilendirmeleri daha rahat kavrayabilmek adına örnek bir oyun veritabanı seçtik. Sizlerden gelecek ilgi doğrultusunda bu veritabanını çok daha fazla geliştirmeyi düşünüyoruz. 
Aklınıza takılan sorularınızı discord sunucumuzdan paylaşabilirsiniz.
Discord sunucusu: https://discord.gg/tkZBnuba8h

-------------------------------------------------------------------------------------------------------------
web sitesi: https://softbreak.io
github: https://github.com/softbreak",2022-12-19 17:00,00:22:27,420,16,2,public,Enabled,4.29,
76,KxET1z6LuG4,C# ile detaylı bir şekilde nasıl kullanıldığını öğrenmek istiyorsan kanalımızdan ulaşabilirsiniz.,Neredeyse bütün programlama dillerinde kullanılan nesne yönelimli programlama (oop) mantığını C# ile detaylı bir şekilde nasıl kullanıldığını öğrenmek istiyorsan kanalımızdan ulaşabilirsiniz.,2022-12-18 15:25,00:01:01,189,11,0,public,Enabled,5.82,
77,4s7PNZn_2S0,Nedir bu OOP?,Neredeyse bütün programlama dillerinde kullanılan nesne yönelimli programlama (oop) mantığını C# ile detaylı bir şekilde nasıl kullanıldığını öğrenmek istiyorsan kanalımızdan ulaşabilirsiniz.,2022-12-18 15:21,00:01:06,3,0,0,private,Enabled,0.0,
39,xH7Md7geuzc,9 Short2,,2023-11-07 17:53,00:00:25,0,0,0,private,Enabled,.,
78,pYtNkLD3Y60,MSSQL Ders 4 - Normalizasyon-2,"Merhaba arkadaşlar! Bir önceki dersimizde veritabanı anormalliklerinden bahsederek normalizasyon kurallarını anlatmıştık. Geçen dersimizde bir'e çok ve çok'a çok ilişkilendirmelerden bahsetmiştik. Bu dersimizde ise bir'e bir ilişkiyi anlattık. Peki bir'e bir ilişkilendirme hangi durumlarda kullanılır? 

Aklınıza takılan sorularınızı discord sunucumuzdan paylaşabilirsiniz.
Discord sunucusu: https://discord.gg/tkZBnuba8h

-------------------------------------------------------------------------------------------------------------
web sitesi: https://softbreak.io
github: https://github.com/softbreak",2022-12-12 17:00,00:09:37,334,15,0,public,Enabled,4.49,
79,9DoWHywsL-A,MSSQL Ders 3 - Normalizasyon-1,"Önceki dersimizde bir veritabanı'nın nasıl oluşturulduğunu, veritabanı içerisinde verilerimizi saklayacağımız tabloları nasıl tanımladığımızı, bu tablolar içerisinde olması gereken kolon ve satırların nasıl açıldığını işlemiştik. Bu dersimizde ise ""Normalizasyon"" kurallarını işledik. 

Aklınıza takılan sorularınızı discord sunucumuzdan paylaşabilirsiniz.
Discord sunucusu: https://discord.gg/tkZBnuba8h

-------------------------------------------------------------------------------------------------------------
web sitesi: https://softbreak.io
github: https://github.com/softbreak",2022-11-28 17:00,00:43:46,743,22,4,public,Enabled,3.50,
81,v5lrRc0rFKk,MSSQL Ders 2 - Örnek Veritabanı,"İkinci dersimizde bir veritabanı'nın ve tablo'nun nasıl oluşturulduğunu, oluşturulan tablo içerisinde kolonların nasıl tanımlandığını ve isim standartlarını işledik. 

Sql Server: https://www.microsoft.com/tr-tr/sql-server/sql-server-downloads
-----------------------------------------------------------------------------------------------------------------------------------------------------------

Discord sunucusu: https://discord.gg/tkZBnuba8h
web sitesi: https://softbreak.io
github: https://github.com/softbreak",2022-11-21 17:00,00:40:29,509,13,4,public,Enabled,3.34,
83,nbqg4I5ieqo,OOP Ders 7-Test İşlemleri,"Bu Dersimizde projemize daha önce uygulamış olduğumuz işlemleri console (terminal) üzerinden test ettik. 

• Class (Sınıf) 👉 https://www.youtube.com/watch?v=XPD5RgMl8hc&t=6s
• Encapsulation (Kapsülleme) 👉 https://www.youtube.com/watch?v=QHnHyRIo9Jo
• Kalıtım/Miras (Inheritance) 👉 https://www.youtube.com/watch?v=CvROrQCUY6o&t=46s
• Polymorphism(Çok Biçimlilik) 👉  https://www.youtube.com/watch?v=pKY9AOLTnh8&t=1758s
• Abstraction (Soyutlama) 👉 https://www.youtube.com/watch?v=IBeqwKvHzxU
---------------------------------------------------------------------------------------------------------------------------------------------------

*Projeyi İndirin ve İzleyin:*
https://github.com/softbreak/ConsoleRPG_0

Discord sunucusu: https://discord.gg/fne5AZMyBh",2022-11-11 17:00,00:47:30,610,20,6,public,Enabled,4.26,
84,_S8NmIFvkTw,OOP Ders 6-Ek İşlemler (Saldırı ve eşya işlemleri),"Nesne yönelimli programlama (OOP) derslerini toplamda 5 video ile tamamladık. Bu dersimizde daha önce  öğrenmiş olduğumuz aşağıdaki prensipleri oyunumuz içerisinde nasıl kullanıldığını işledik. 

• Class (Sınıf) 👉 https://www.youtube.com/watch?v=XPD5RgMl8hc&t=6s
• Encapsulation (Kapsülleme) 👉 https://www.youtube.com/watch?v=QHnHyRIo9Jo
• Kalıtım/Miras (Inheritance) 👉 https://www.youtube.com/watch?v=CvROrQCUY6o&t=46s
• Polymorphism(Çok Biçimlilik) 👉  https://www.youtube.com/watch?v=pKY9AOLTnh8&t=1758s
• Abstraction (Soyutlama) 👉 https://www.youtube.com/watch?v=IBeqwKvHzxU

Video biraz uzun olduğu için toplamda 2 bölüm halinde yayınlayacağız. Oyunun test işlemleri 7. bölümde işlenecek.
---------------------------------------------------------------------------------------------------------------------------------------------------

*Projeyi İndirin ve İzleyin:*
https://github.com/softbreak/ConsoleRPG_0

Discord sunucusu: https://discord.gg/fne5AZMyBh",2022-11-04 17:00,00:25:31,612,30,13,public,Enabled,7.3,
85,IBeqwKvHzxU,OOP Ders 5-Veri Soyutlama (Abstraction) Nedir?,"Bu dersimizde OOP prensiplerinin sonuncusu olan soyutlama (abstraction) prensibini, daha önce oluşturmuş olduğumuz projemiz içerisinde ne olduğunu ve nasıl kullanıldığını işledik. 

proje: https://github.com/softbreak/OOP

-----------------------------------------------------------------------------------------------------------------------------------------------------

*Projeyi İndirin ve İzleyin:*
https://github.com/softbreak/ConsoleRPG_0

Discord sunucusu: https://discord.gg/fne5AZMyBh",2022-10-28 17:00,00:46:37,873,32,9,public,Enabled,4.70,
86,pKY9AOLTnh8,OOP Ders 4-Çok Biçimlilik (Polymorphism) Nedir? Nesne'nin üyelerine nasıl uygulanır?,"Bu dersimizde nesne yönelimli programlanın bir diğer prensibi olan *çok biçimlilik* (Polymorhism) konusunu işledik. Bir önceki bölümde belirttiğimiz gibi, Kalıtım, başka bir sınıftan öznitelikleri ve yöntemleri miras almamızı sağlar. Polymorhism, farklı görevleri gerçekleştirmek için çok biçimli olarak kullanılabilir.

proje: https://github.com/softbreak/OOP/tree/main/4-Polymorphism

-------------------------------------------------------------------------------------------------------------------------------------------------------

*Projeyi İndirin ve İzleyin:*
https://github.com/softbreak/ConsoleRPG_0

Discord sunucusu: https://discord.gg/fne5AZMyBh",2022-10-21 17:00,00:58:30,1074,43,9,public,Enabled,4.84,
45,RIVxlO8BfW0,.NET ile E-ticaret projesi (Ntier) #shorts  #csharp #yazılım #programlama #eğitim #eticaret #web,Bu eğitim videosunda, .NET platformunda Ntier mimarisiyle eticaret projesinin Veri Erişim Katmanı (Data Access Layer) oluşturma sürecini ayrıntılı bir şekilde ele alıyoruz. Veri Erişim Katmanı, eticaret projemizin veritabanı işlemlerini yöneteceğimiz önemli bir bileşendir ve bu videoda nasıl oluşturulacağını adım adım öğrenceğiz.,2023-08-08 19:51,00:01:01,174,9,0,public,Enabled,5.17,
87,CvROrQCUY6o,OOP Ders 3-Kalıtım (Inheritance) Nedir? Sınıflara Kalıtım Nasıl Uygulanır?,"Bir önceki dersimizi encapsulation (kapsülleme) ile sonlandırmıştık. Bu dersimizde ise nesne yönelimli programlama (oop)'nin temel prensiplerinden kalıtım (inheritance) prensibinin ne olduğunu ve nasıl kullanıldığına yoğunlaşacağız.  Kalıtım, bir sınıfın üst sınıftan miras almasına denir. C# programlama dili tekli kalıtıma izin verir. C#,  çoklu kalıtım yerine interface olarak adlandırılan nesnelerden faydalanılarak kalıtımı gerçekleştirir.

proje: https://github.com/softbreak/OOP/tree/main/3-Inheritance/ConsoleRPG_0

---------------------------------------------------------------------------------------------------------------------------------------------------------

*Projeyi İndirin ve İzleyin:*
https://github.com/softbreak/ConsoleRPG_0

Discord sunucusu: https://discord.gg/fne5AZMyBh",2022-10-14 11:06,00:49:56,1216,49,8,public,Enabled,4.69,
89,XPD5RgMl8hc,Ders 1-C# ile console platformunda metin tabanlı oyun nasıl yazılır?,"Sevgili arkadaşlar, biliyorsunuz ki C# Introduction derslerimiz bittikten sonra bir süre konu anlatımlarına ara vermiştik. Bunun en büyük sebebi çok önemli bir Yazılım Felsefesi olan OOP'in detaylarını size klasik bir yöntemle anlatmaktan ziyade yaratıcı bir şekilde anlatmayı tercih etmemizdi. Ne de olsa şu anda neredeyse her kaynakta OOP prensiplerine uygun bir E-Ticaret , Blog veya Arbitraj sitesi nasıl yapılır bulabilirdiniz...İronik olan şey şu ki bu felsefeyi aslında Yazılıma yeni başlayan birine anlatmak için aslında en uygun algoritma bir oyun algoritması olmasına rağmen gerek Türkiye'de gerekse yazılımı öğretmek icin kurulmus olan cogu siteye oyunlarla ilgili bir tanıtım / başlangıç yapılmamaktadır. Halbuki bu felsefeyi yeni ögrenen kişilerin bir bilgisayar oyununa entegre olmaları sağlandığı takdirde o kişi artık tüm projeleri bu mantıkta düşünebilecek seviyeye zaten gelecektir...Bunun eksikliğini fark edip sizlere oldukça farklı bir sistemle geri döndüğümüzü bildirmekten mutluluk duyarız. İcinizden hic bilgisayar oyunuyla ilgisi bulunmayanların hafif bir şekilde sitem ettiğini duyar gibi olsam da sizlere şunu söylemek isterim ki inanın hiç ama hiç önemli degil. Oyun dedigimiz yapı bir eglence ürünüdür. Ve her ne kadar oynamaktan zevk almadığınızı düsünseniz de mantığını anlamak hem çok kolaydır hem nesnel programlama yöntemine en kolay adapte olabileceğiniz bir sistemdir. Oyun oynamayı sevmiyor olsanız bile mantığını anlamanın hem cok farklı, hem cok kolay ve eglenceli olduğunu görecek hem de bir oyun söz konusu olduğunda Bilgisayar gibi düşünmenin tam olarak ne demek olduğunu , bilgisayarın davranış bicimini daha rahat hissedeceksiniz
-------------------------------------------------------------------------------------------------------------------------------------------------------------

*Projeyi İndirin ve İzleyin:*
https://github.com/softbreak/ConsoleRPG_0

Discord sunucusu: https://discord.gg/fne5AZMyBh",2022-09-30 19:33,00:56:38,9498,226,36,public,Enabled,2.76,
91,1yJIlOl9jOE,C#-Ders 5-Diziler, Koleksiyonlar(Arrays, Collections) 💻,"Bu dersimizde C# programlama dilinde diziler (arrays) konusunu işledik. Aynı zamanda koleksiyon mantığını da inceledik. 

✅ array
✅ collection

❓ yaşamış olduğunuz hataları veya soruları discord sunucumuzda paylaşabilirsiz.

softBreak

Discord sunucusu: https://discord.gg/mHWKhjQNGx",2022-07-01 14:29,00:45:43,548,19,2,public,Enabled,3.83,
92,mDhymhDLurM,C#-Ders 4-Döngüler (for,while,foreach,do while) 💻,"Bir önceki dersimizde karar mekanizmalarından bahsetmiştik. Bu dersimizde de döngülerden (loops) bahsedeceğiz. Döngülerin ne işe yaradığını ve yazılım biliminde neden bulunduğunu inceleceğiz. 

✅ for
✅ while
✅ do while
✅ foreach

❓ yaşamış olduğunuz hataları veya soruları discord sunucumuzda paylaşabilirsiz.

softBreak

Discord sunucusu: https://discord.gg/mHWKhjQNGx",2022-06-24 16:00,00:46:11,323,14,0,public,Enabled,4.33,
93,7vL5POYT_Dk,C#-Ders 3-Karar Yapıları (if..else.. switch... case...) 💻,"Önceki derslerimizde dışarıdan veri alma, verinin tipini değiştirme, hata yakalama gibi konuları işlemiştik. Bu dersimizde de dışarıdan alınan veriler ve program içerisinde uygulayacağımız karar mekanizmalarını işledik.

✅ if
✅ else if
✅ else
✅switch
✅ case

❓ yaşamış olduğunuz hataları veya soruları discord sunucumuzda paylaşabilirsiz.

softBreak

Discord sunucusu: https://discord.gg/mHWKhjQNGx",2022-06-17 17:05,00:48:41,460,15,0,public,Enabled,3.26,
54,lCm1WHokhI8,4 - Model Transfer (.Net Core),"Bu videoda MVC platformunda DataTransfer nesnelerinin kullanımı hakkında bilgi vereceğim. DataTransfer nesneleri, verileri Action'dan View'a veya Action'dan Action'a transfer etmek için kullanılır. Bu nesneler, ilkel tipler veya ilkel tiplere benzer davranan tipler yerine Model kullanmak yerine kullanılır. Bu sayede veri transferlerimizi daha hızlı bir şekilde yapabiliriz ve Model'in gücünü harcamadan istediğimiz verileri kullanıcılara veya başka Action'lara gönderebiliriz.

Beğenmeyi, paylaşmayı ve abone olmayı unutmayın! Teşekkürler.

*Discord*
https://discord.com/invite/tkZBnuba8h",2023-04-25 17:00,00:25:21,693,41,11,public,Enabled,7.50,
94,uVfBWhyGmGg,C#-Ders 2-Tip Dönüşümleri, Hata Yakalama (Converts, Try-Catch) 💻,"Bir önceki dersimizde tipler, değişkenler, olay yönetimi gibi kavramları öğrenmiştik. Bu dersimizde ise oluşturmuş olduğumuz tipleri arasında dönüşümleri nasıl gerçekleştirebiliriz? ve dönüşüm esnasında alınan hataları nasıl kontrol altına alabilir? bu kavramları işleyeceğiz.

✅ Tip Dönüşümleri (Converts), 
✅ Try-Catch (Hata Yakalama)

❓ yaşamış olduğunuz hataları veya soruları discord sunucumuzda paylaşabilirsiz.

softBreak

Discord sunucusu: https://discord.gg/mHWKhjQNGx",2022-06-12 13:27,00:44:37,604,19,0,public,Enabled,3.15,
95,fY90focCynA,C#-Ders 1-Başlangıç (Introduction) 💻,"İnternet ortamında binlerce video, makale, anlatım vs... bulunmakta. Bu kadar materyal arasında da bu evrene yeni adım atmış olan veya halihazırda bu evrende bir şeyler üretmek isteyenler bazen çıkmaz yola girdiklerine inanabiliyorlar. Bu yüzden elimizden geldiğince tecrübelerimizi sizinle paylaşmak istiyoruz. Bu evrende ""tek"" olarak değil ""ekip"" olarak ilerlendiğinde başarının geleceğine inanıyoruz. 
softBreak Discord evreninde başladığımız canlı C# eğitim serisinin ilk videosunda C# programlama dilinin temel kavramlarının anlaşılması adına ""Windows form application"" uygulaması üzerinden aşağıdaki konuları işledik.


✅ değişkenler (variables), 
✅ veri tipleri (data types), 
✅ olaylar (events), 
✅ araçlar (tool box)

❓ yaşamış olduğunuz hataları veya soruları discord sunucumuzda paylaşabilirsiz.

softBreak

Discord sunucusu: https://discord.gg/mHWKhjQNGx",2022-06-09 23:13,00:50:20,2254,46,8,public,Enabled,2.40,
82,-1ZzjojwHEs,MsSQL Ders 1 - Başlangıç,"Bu dersimizde SQL ile karşınızdayız. Daha önce console uygulamasında C# dili ile bir RPG oyunu nasıl yazıldığını görmüştük. Yazmış olduğumuz uygulamada ya da sıfırdan yazmış olduğunuz başka bir uygulamalarda kodlarımız RAM olarak adlandırılan geçici bellek üzerinde tutulmaktadır. Bu yüzden kod içerisinde oluşturmuş olduğumuz veriler kalıcı değil, geçici olarak çalışmaktadırlar. Verilerimizin kaybolmaması ve anlamlı raporlar çıkarabilmek için SQL'e ihtiyaç duymaktayız. 

-----------------------------------------------------------------------------------------------------------------------------------------------------------

Discord sunucusu: https://discord.gg/tkZBnuba8h
web sitesi: https://softbreak.io
github: https://github.com/softbreak",2022-11-18 17:00,00:09:26,703,17,0,public,Enabled,2.42,
90,RceYpNMN1eU,C#-Ders 6-Metotlar (Functions) 💻,"Metotlar, C# programlama dilinde birden fazla yerde kullanacağımız kodları tek bir yapı altında toplayarak, bu yapıyı istediğimiz yerden çağırarak kullanabilmemizi sağlayan yapılardır. Özünde Matematik derslerinde bildiğimiz fonksiyon tanımlamanın kendisidir. 

Metotlar (functions) ikiye ayrılır. Bunlar,
✅ Geriye değer döndüren metotlar.
✅ Geriye değer döndürmeyen metotlar.

❓ yaşamış olduğunuz hataları veya soruları discord sunucumuzda paylaşabilirsiz.

softBreak

Discord sunucusu: https://discord.gg/mHWKhjQNGx",2022-07-09 17:33,00:43:18,534,19,0,public,Enabled,3.56,
